,ItemID,CommentingUser,CommentingUserScore,CommentText,CommentTime,CommentType
166,204783647292,4***g,151,Hair dryer functions are crazy! ,2024-08-19T07:00:00.000Z,Positive
167,204783647292,n***n,2,Arrived fast and exactly like it said it was ,2024-07-22T07:00:00.000Z,Positive
168,204783647292,g***n,231,Great product. Great price and fast shipping ,2024-07-08T07:00:00.000Z,Positive
169,204783647292,x***9,1084,SUPER FAST SHIPMENT AND NICE PRODUCT TOO AAA+++,2024-06-17T07:00:00.000Z,Positive
170,204783647292,e***e,327,Thank you!,2024-05-27T07:00:00.000Z,Positive
171,204987424325,-***h,21,"Item exactly as described!
",2024-10-07T07:00:00.000Z,Positive
172,145789700173,6***k,260,Works great!  Great deal and super fast shipping!,2024-10-28T07:00:00.000Z,Positive
173,145789700173,m***t,76, Very good communication. Lovely item at exceptional price. Thank you! A+ shopping experience,2024-08-26T07:00:00.000Z,Positive
174,145789700173,o***n,206,Thank you,2024-08-12T07:00:00.000Z,Positive
175,363982098540,5***a,158,Great hair dryer for a great price.. looks like new.. fast shipping,2024-10-28T07:00:00.000Z,Positive
176,363982098540,e***d,28,Love it!,2024-06-24T07:00:00.000Z,Positive
177,363982098540,0***0,674,Hair Dryer was in great shape and functioned perfectly. Fast shipping and an overall very good value. Would certainly purchase from again.,2024-02-19T07:00:00.000Z,Positive
178,363979930428,-***8,108,Fast shipping and works great ,2023-12-25T07:00:00.000Z,Positive
179,363643002449,c***d,90,The Dyson airwrap arrived in excellent condition (looked new) and works better than expected. This was a very positive experience and I would purchase certified refurbished items in the future. Really happy not to have paid more than double the price for this NIB.,2024-02-26T07:00:00.000Z,Positive
180,363643002449,r***2,27,Just as described!! Shipped quickly and just as promised. Great refurbished Dyson product.,2024-02-05T07:00:00.000Z,Positive
181,363643002449,3***_,8,Received it and it works great ,2023-12-18T07:00:00.000Z,Positive
182,363643002449,t***l,929,Awesome seller and I also have someone who can fix my dysonâs!! ,2023-12-11T07:00:00.000Z,Positive
183,266130411702,l***b,95,"Good item, it's authentic...  thank you. ",2024-11-11T07:00:00.000Z,Positive
184,266130411702,i***m,173,Excellent sellerï¿¼,2024-07-29T07:00:00.000Z,Positive
185,266130411702,9***m,48,Thank you!!,2024-07-01T07:00:00.000Z,Positive
186,266130411702,n***n,504,good,2024-06-10T07:00:00.000Z,Positive
