item_id,price_usd,original_price_usd,discount_percentage,discount_amount_usd,shipping_cost_usd,date_time
195554365637,245.09,257.99,5.0,12.9,0.0,2024-11-19 18:29:57.111818
186691520845,550.0,,,,,2024-11-19 18:29:58.067879
315219744333,251.9,,,,0.0,2024-11-19 18:29:58.784962
315701470857,325.0,,,,,2024-11-19 18:30:00.160794
335652158485,482.7,,,,0.0,2024-11-19 18:30:01.724047
195289491150,440.0,,,,0.0,2024-11-19 18:30:02.459363
194954491063,440.0,,,,0.0,2024-11-19 18:30:03.216503
387211374197,450.0,,,,30.0,2024-11-19 18:30:04.362713
156196677509,599.0,,,,,2024-11-19 18:30:06.785133
186433769057,520.0,,,,,2024-11-19 18:30:08.162077
266948400910,369.99,,,,14.99,2024-11-19 18:30:09.392484
195773454388,375.0,,,,,2024-11-19 18:30:10.365678
256453124112,575.0,,,,0.0,2024-11-19 18:30:11.094998
335566963135,400.0,,,,20.0,2024-11-19 18:30:13.516355
335371273292,450.0,,,,,2024-11-19 18:30:14.175153
305901523379,446.0,,,,0.0,2024-11-19 18:30:15.323228
315742012048,99.99,,,,0.0,2024-11-19 18:30:16.199874
296671317341,425.0,,,,,2024-11-19 18:30:17.218843
185794039706,499.0,,,,0.0,2024-11-19 18:30:18.451040
315206092918,306.88,,,,0.0,2024-11-19 18:30:21.223660
286137557097,212.5,250.0,15.0,37.5,0.0,2024-11-19 18:30:22.411577
405169288851,340.0,,,,,2024-11-19 18:30:24.201866
196456804441,400.0,,,,,2024-11-19 18:30:25.095590
375628581027,680.0,,,,0.0,2024-11-19 18:30:25.895254
285628838533,350.0,,,,,2024-11-19 18:30:28.085677
356178950285,536.41,,,,0.0,2024-11-19 18:30:29.720688
167007608139,435.37,,,,0.0,2024-11-19 18:30:30.467416
395603595238,450.0,,,,,2024-11-19 18:30:31.574519
225744722215,299.99,,,,0.0,2024-11-19 18:30:33.625320
176259348831,469.0,,,,0.0,2024-11-19 18:30:35.182057
175115574534,479.99,,,,0.0,2024-11-19 18:30:36.372729
395605981431,599.0,,,,15.0,2024-11-19 18:30:37.495387
375739932122,450.0,,,,40.0,2024-11-19 18:30:38.709429
196617410056,430.0,,,,,2024-11-19 18:30:39.408896
375620125417,450.0,,,,,2024-11-19 18:30:40.592369
296699060851,400.0,,,,,2024-11-19 18:30:41.500154
186236020743,500.0,,,,,2024-11-19 18:30:42.394815
146014424280,725.39,929.99,22.0,204.6,25.0,2024-11-19 18:30:43.522751
186552821370,550.0,,,,,2024-11-19 18:30:44.824514
395685355922,499.98,,,,,2024-11-19 18:30:45.740471
166164082661,450.0,,,,,2024-11-19 18:30:46.586622
335680378347,350.0,,,,12.0,2024-11-19 18:30:48.774490
385547751584,500.0,,,,,2024-11-19 18:30:50.702449
375760194571,450.0,,,,100.0,2024-11-19 18:30:51.873599
156490909779,322.0,,,,30.0,2024-11-19 18:30:52.709315
356235382834,438.0,,,,0.0,2024-11-19 18:30:53.964511
387015742073,500.0,,,,,2024-11-19 18:30:54.748669
135198310846,475.0,,,,,2024-11-19 18:30:55.635161
126183165145,349.0,,,,,2024-11-19 18:30:56.596595
365027096908,375.0,,,,,2024-11-19 18:30:57.824619
375236786887,500.0,,,,10.0,2024-11-19 18:30:59.121812
335384676497,129.0,,,,0.0,2024-11-19 18:30:59.945253
285809192882,199.99,,,,,2024-11-19 18:31:01.569248
315070242634,498.0,,,,0.0,2024-11-19 18:31:02.461589
186728641436,230.0,,,,0.0,2024-11-19 18:31:03.247818
315693731138,315.0,,,,,2024-11-19 18:31:04.451152
404721307350,500.0,,,,,2024-11-19 18:31:07.305297
226019468159,500.0,,,,,2024-11-19 18:31:08.854072
115771681078,500.0,,,,,2024-11-19 18:31:09.670025
395519066305,449.0,,,,,2024-11-19 18:31:10.380194
364632635929,550.0,,,,,2024-11-19 18:31:12.569434
325301559036,899.99,,,,0.0,2024-11-19 18:31:13.603470
115789582321,540.0,,,,,2024-11-19 18:31:14.370637
364070844287,450.0,,,,,2024-11-19 18:31:15.061745
405201372780,600.0,,,,,2024-11-19 18:31:15.800495
226281018741,450.0,,,,,2024-11-19 18:31:17.311043
204540781070,480.0,,,,30.0,2024-11-19 18:31:18.112553
313857711886,178.0,,,,5.99,2024-11-19 18:31:19.016987
196522453680,200.0,,,,,2024-11-19 18:31:20.096178
325808660712,450.0,,,,,2024-11-19 18:31:20.955457
285104983343,450.0,,,,,2024-11-19 18:31:21.787275
305868360776,550.0,,,,,2024-11-19 18:31:24.051302
166293055530,479.0,,,,0.0,2024-11-19 18:31:25.199256
295824528848,400.0,,,,,2024-11-19 18:31:26.330179
315529061955,85.0,,,,,2024-11-19 18:31:27.535778
156447166475,499.0,,,,,2024-11-19 18:31:29.291682
286047686819,399.0,,,,,2024-11-19 18:31:30.007303
314884673087,490.0,,,,,2024-11-19 18:31:30.807377
364772195578,265.0,,,,,2024-11-19 18:31:31.668467
176301511508,500.0,,,,10.63,2024-11-19 18:31:32.603982
155836015824,501.5,590.0,15.0,88.5,,2024-11-19 18:31:33.881039
186346008152,525.0,,,,,2024-11-19 18:31:35.068306
195946936524,469.0,499.99,6.0,30.99,0.0,2024-11-19 18:31:36.666643
225810463293,399.0,,,,,2024-11-19 18:31:38.740643
145588154515,400.0,,,,,2024-11-19 18:31:40.575804
175969952951,299.0,,,,0.0,2024-11-19 18:31:41.465494
286156522323,350.0,,,,,2024-11-19 18:31:42.769548
404842004284,325.0,,,,0.0,2024-11-19 18:31:43.936607
387342910857,399.0,,,,,2024-11-19 18:31:45.222814
156492848424,190.0,,,,30.0,2024-11-19 18:31:45.966369
305477966219,552.0,,,,,2024-11-19 18:31:46.732395
385501222097,500.0,,,,,2024-11-19 18:31:48.301385
296422091959,450.0,,,,,2024-11-19 18:31:50.431729
256596355476,369.99,,,,17.0,2024-11-19 18:31:51.213340
385507209253,550.0,,,,,2024-11-19 18:31:51.958386
134272861683,540.0,,,,,2024-11-19 18:31:52.848270
126632409855,400.0,,,,13.0,2024-11-19 18:31:53.665267
266934961452,249.99,,,,,2024-11-19 18:31:54.541283
196331790159,299.0,,,,0.0,2024-11-19 18:31:55.312876
314966119098,383.9,,,,0.0,2024-11-19 18:31:56.017693
315166383990,498.0,,,,0.0,2024-11-19 18:31:56.841622
387144407082,500.0,,,,,2024-11-19 18:31:57.638598
315615603619,600.0,,,,,2024-11-19 18:31:58.880358
254856739274,455.55,,,,39.04,2024-11-19 18:31:59.604863
356036743214,618.23,,,,0.0,2024-11-19 18:32:00.456722
387572962379,300.0,,,,,2024-11-19 18:32:01.411536
166777488954,199.0,,,,0.0,2024-11-19 18:32:02.253140
167049049941,695.0,,,,0.0,2024-11-19 18:32:03.274831
155090257895,550.0,,,,,2024-11-19 18:32:04.938637
394453208392,450.0,,,,,2024-11-19 18:32:05.783768
364735595612,282.4,,,,0.0,2024-11-19 18:32:06.711229
354535711449,450.0,,,,,2024-11-19 18:32:07.519819
395592531074,999.98,,,,,2024-11-19 18:32:08.875968
166797569455,450.0,,,,,2024-11-19 18:32:10.991244
185768908769,499.0,,,,0.0,2024-11-19 18:32:12.716819
166954702621,539.99,,,,,2024-11-19 18:32:14.339300
135232156904,250.0,,,,15.0,2024-11-19 18:32:15.243370
235705713342,349.0,,,,10.0,2024-11-19 18:32:16.018101
295201421637,557.5,,,,0.0,2024-11-19 18:32:17.374709
175594587499,470.0,,,,,2024-11-19 18:32:18.223265
395898703870,417.98,,,,15.0,2024-11-19 18:32:19.655782
385626005271,550.0,,,,30.0,2024-11-19 18:32:21.711838
355139577200,400.0,,,,,2024-11-19 18:32:23.333733
146014399683,600.59,769.99,22.0,169.4,25.0,2024-11-19 18:32:24.160466
115527560826,585.0,,,,0.0,2024-11-19 18:32:24.949386
276531532861,400.0,,,,,2024-11-19 18:32:25.913418
196374356927,450.0,,,,,2024-11-19 18:32:27.147456
394722527990,446.5,470.0,5.0,23.5,0.0,2024-11-19 18:32:28.006690
205086764159,470.98,,,,0.0,2024-11-19 18:32:30.107453
355533154615,430.0,,,,,2024-11-19 18:32:30.817338
186276581390,500.0,,,,,2024-11-19 18:32:32.589661
395605230760,799.98,,,,,2024-11-19 18:32:33.378288
275945250083,500.0,,,,,2024-11-19 18:32:34.224866
225439252172,380.0,,,,30.0,2024-11-19 18:32:35.120419
387151596955,400.0,,,,,2024-11-19 18:32:37.196214
394441240761,350.0,,,,15.0,2024-11-19 18:32:38.984198
156076628699,224.99,,,,0.0,2024-11-19 18:32:40.189653
395348837509,495.0,,,,,2024-11-19 18:32:43.649465
155293343165,500.0,,,,,2024-11-19 18:32:44.325666
186507100155,300.0,,,,,2024-11-19 18:32:45.549638
156465551254,400.0,,,,70.0,2024-11-19 18:32:47.212624
296405221124,599.0,,,,,2024-11-19 18:32:48.324912
296636068576,399.0,,,,,2024-11-19 18:32:49.199209
315500648489,400.0,,,,,2024-11-19 18:32:49.983227
226134751174,350.0,,,,,2024-11-19 18:32:50.624177
335289997232,550.0,,,,60.0,2024-11-19 18:32:51.400997
225833037841,525.0,,,,,2024-11-19 18:32:52.682851
185705019702,575.0,,,,0.0,2024-11-19 18:32:53.868867
374117480290,550.0,,,,,2024-11-19 18:32:54.762029
146038263474,400.0,,,,,2024-11-19 18:32:56.666571
395771231141,400.0,,,,50.0,2024-11-19 18:32:57.994259
314477519530,385.0,,,,,2024-11-19 18:32:58.751099
296554128020,350.0,,,,,2024-11-19 18:32:59.645389
166771323237,349.99,,,,0.0,2024-11-19 18:33:00.942358
394711632826,525.0,,,,,2024-11-19 18:33:04.087641
374505047406,500.0,,,,,2024-11-19 18:33:04.906758
186014526347,400.0,,,,,2024-11-19 18:33:05.610483
126185109642,475.0,,,,,2024-11-19 18:33:06.604591
226238776598,571.0,,,,,2024-11-19 18:33:08.408997
387373839822,450.0,,,,,2024-11-19 18:33:09.581558
256499502799,400.0,,,,,2024-11-19 18:33:10.683877
286092076497,599.99,,,,0.0,2024-11-19 18:33:13.210813
156062765997,374.99,,,,0.0,2024-11-19 18:33:14.726662
166571634262,450.0,,,,,2024-11-19 18:33:15.522195
155767674303,617.64,650.15,5.0,32.51,96.97,2024-11-19 18:33:17.235549
204201492916,799.0,,,,19.95,2024-11-19 18:33:18.303972
155734051324,450.0,,,,,2024-11-19 18:33:19.146257
185766336342,449.0,,,,,2024-11-19 18:33:19.958700
354808598106,295.0,,,,,2024-11-19 18:33:20.709707
335582899151,89.0,,,,0.0,2024-11-19 18:33:21.479013
365115460336,240.84,,,,0.0,2024-11-19 18:33:22.246191
266554173114,525.0,,,,,2024-11-19 18:33:23.858168
186661382578,489.0,,,,0.0,2024-11-19 18:33:25.597454
296159311153,491.0,,,,30.0,2024-11-19 18:33:26.964013
384955748652,650.15,,,,73.22,2024-11-19 18:33:28.266355
135014458211,1169.0,,,,6.99,2024-11-19 18:33:29.078316
304723872595,856.23,,,,21.41,2024-11-19 18:33:29.750380
166795800328,445.0,,,,,2024-11-19 18:33:30.466404
404149895210,499.0,,,,,2024-11-19 18:33:31.248609
155104938009,499.0,,,,,2024-11-19 18:33:32.188239
314715646159,450.0,,,,,2024-11-19 18:33:32.989017
387585502659,468.0,,,,0.0,2024-11-19 18:33:34.291951
134217200738,660.0,,,,0.0,2024-11-19 18:33:35.138794
295576983246,525.0,,,,,2024-11-19 18:33:36.377327
404996089343,400.0,,,,,2024-11-19 18:33:37.113881
116328769862,300.0,,,,,2024-11-19 18:33:39.816839
225338745362,442.0,,,,,2024-11-19 18:33:41.509193
155523949839,375.0,,,,,2024-11-19 18:33:42.755908
156122759188,657.29,,,,0.0,2024-11-19 18:33:45.154849
314728995760,450.0,,,,,2024-11-19 18:33:46.081265
176258705615,305.0,,,,,2024-11-19 18:33:47.057042
204924646585,300.0,,,,0.0,2024-11-19 18:33:47.925519
266678871224,399.0,,,,,2024-11-19 18:33:49.968304
165655894420,608.0,,,,,2024-11-19 18:33:51.235987
186657181877,500.0,,,,,2024-11-19 18:33:52.268542
395584117872,449.98,,,,,2024-11-19 18:33:53.102453
335328860212,269.0,,,,12.95,2024-11-19 18:33:53.882782
375620125412,449.99,,,,,2024-11-19 18:33:55.759047
165710368960,109.99,,,,,2024-11-19 18:33:58.297480
395803286157,500.0,,,,,2024-11-19 18:33:58.975497
185283772242,550.99,,,,0.0,2024-11-19 18:34:01.134741
404047269647,450.0,,,,,2024-11-19 18:34:02.926793
295945233631,400.0,,,,20.0,2024-11-19 18:34:04.428627
125735795198,500.0,,,,20.0,2024-11-19 18:34:05.674237
186785034187,285.0,,,,,2024-11-19 18:34:06.547681
324846166619,698.87,,,,0.0,2024-11-19 18:34:07.308480
155514299053,636.99,,,,20.0,2024-11-19 18:34:08.236025
186670021331,200.0,,,,,2024-11-19 18:34:10.142968
314839542839,475.0,,,,,2024-11-19 18:34:11.003371
235127688122,299.99,,,,,2024-11-19 18:34:12.690593
387586097583,488.0,,,,0.0,2024-11-19 18:34:13.454650
387527143229,538.0,,,,0.0,2024-11-19 18:34:15.001303
314849938921,445.0,,,,,2024-11-19 18:34:15.772126
176210391579,450.0,,,,,2024-11-19 18:34:16.549252
196341956373,380.0,,,,0.0,2024-11-19 18:34:17.256650
385633722695,688.0,,,,0.0,2024-11-19 18:34:18.453442
355530172054,465.0,,,,,2024-11-19 18:34:21.409116
404809400326,450.0,,,,0.0,2024-11-19 18:34:23.077636
166748048895,499.0,,,,,2024-11-19 18:34:24.466382
387295365004,450.0,,,,0.0,2024-11-19 18:34:25.282907
304575131032,499.0,,,,,2024-11-19 18:34:26.919112
315111900746,500.0,,,,,2024-11-19 18:34:27.708590
145325041705,400.0,,,,,2024-11-19 18:34:29.266854
175115592534,579.99,,,,0.0,2024-11-19 18:34:30.062001
356232719311,564.87,,,,0.0,2024-11-19 18:34:31.353658
315741673305,199.0,,,,,2024-11-19 18:34:33.394692
185562769023,546.21,,,,0.0,2024-11-19 18:34:34.285050
167008640852,150.0,,,,,2024-11-19 18:34:35.993392
116209250660,149.0,,,,,2024-11-19 18:34:36.818072
156275206162,477.99,,,,13.49,2024-11-19 18:34:37.725631
156492856633,296.0,,,,30.0,2024-11-19 18:34:39.671876
374744916902,400.0,,,,,2024-11-19 18:34:40.918502
395447150224,400.0,,,,,2024-11-19 18:34:41.674487
395417472755,500.0,,,,,2024-11-19 18:34:43.448799
156492859079,321.0,,,,30.0,2024-11-19 18:34:44.831515
175297302046,580.0,,,,,2024-11-19 18:34:45.602227
226115531502,500.0,,,,,2024-11-19 18:34:46.306126
144900965103,400.0,,,,,2024-11-19 18:34:47.003325
255838090047,499.99,,,,24.99,2024-11-19 18:34:47.800378
126643680129,450.0,,,,,2024-11-19 18:34:48.670455
205010141554,300.0,,,,,2024-11-19 18:34:49.972147
166599446631,600.0,,,,,2024-11-19 18:34:51.426630
125768882823,450.0,,,,,2024-11-19 18:34:52.156407
116380972211,325.0,,,,20.0,2024-11-19 18:34:52.984300
395009425235,429.0,,,,,2024-11-19 18:34:53.896600
186404627241,245.0,,,,,2024-11-19 18:34:54.674289
304575131288,499.0,,,,,2024-11-19 18:34:56.317679
314706169812,440.0,,,,10.0,2024-11-19 18:34:58.287597
385635800073,500.0,,,,,2024-11-19 18:34:59.182362
387074452649,430.0,,,,,2024-11-19 18:35:00.043486
304545242409,550.0,,,,0.0,2024-11-19 18:35:01.754241
355001390068,475.0,,,,,2024-11-19 18:35:02.527129
404759452570,499.0,,,,,2024-11-19 18:35:05.920573
176658034883,175.0,,,,,2024-11-19 18:35:06.757803
356203524275,428.11,,,,35.68,2024-11-19 18:35:08.407460
286048909114,399.0,,,,,2024-11-19 18:35:09.098850
185736029344,600.0,,,,,2024-11-19 18:35:10.411112
387515665477,400.0,,,,,2024-11-19 18:35:11.249715
126288754554,300.0,,,,,2024-11-19 18:35:12.097382
385003209316,424.99,,,,5.0,2024-11-19 18:35:13.302488
225102593495,639.99,,,,18.95,2024-11-19 18:35:14.129135
384869195202,750.0,,,,,2024-11-19 18:35:15.425620
275970083008,400.0,,,,,2024-11-19 18:35:16.100372
225181896395,498.0,,,,0.0,2024-11-19 18:35:18.314737
134665310057,427.0,,,,0.0,2024-11-19 18:35:19.998451
144247230576,450.0,,,,20.0,2024-11-19 18:35:20.697611
226314310971,375.0,,,,,2024-11-19 18:35:21.516441
395205100119,590.0,,,,0.0,2024-11-19 18:35:22.936989
375382864595,410.0,,,,,2024-11-19 18:35:24.486030
186161352426,375.0,,,,,2024-11-19 18:35:25.341090
166550680807,325.0,,,,,2024-11-19 18:35:26.965166
134307169243,225.0,,,,15.0,2024-11-19 18:35:28.255629
325835890440,500.0,,,,,2024-11-19 18:35:31.293191
386820941753,425.0,,,,,2024-11-19 18:35:32.451409
404319334994,450.0,,,,,2024-11-19 18:35:33.342065
116075324634,375.0,,,,,2024-11-19 18:35:34.529677
145382549573,338.92,,,,15.7,2024-11-19 18:35:37.157338
256102428534,190.0,,,,,2024-11-19 18:35:37.918247
205046543234,618.25,,,,28.0,2024-11-19 18:35:39.651444
256360939749,250.0,,,,,2024-11-19 18:35:40.406752
204330643791,499.99,,,,,2024-11-19 18:35:41.975707
265699607589,499.0,,,,,2024-11-19 18:35:43.265140
285194776906,630.0,,,,,2024-11-19 18:35:44.127059
296165339827,280.0,,,,,2024-11-19 18:35:45.010950
404141120800,750.0,,,,20.0,2024-11-19 18:35:45.675859
395415165855,399.98,,,,,2024-11-19 18:35:46.489042
225337527909,450.0,,,,12.99,2024-11-19 18:35:47.576110
126384569065,300.0,,,,,2024-11-19 18:35:48.291104
155877997872,302.0,,,,,2024-11-19 18:35:49.136619
384708198096,698.88,,,,0.0,2024-11-19 18:35:52.524509
334753898029,420.0,,,,,2024-11-19 18:35:53.452666
204735298629,477.79,,,,0.0,2024-11-19 18:35:55.489900
386161483152,356.76,,,,,2024-11-19 18:35:57.116568
375042942180,179.0,,,,,2024-11-19 18:35:57.970876
285556206094,200.0,,,,,2024-11-19 18:35:58.804839
305429644583,400.0,,,,,2024-11-19 18:35:59.620361
225086477400,395.0,,,,,2024-11-19 18:36:00.444736
135045962415,499.0,,,,,2024-11-19 18:36:01.684776
204443038822,450.0,,,,,2024-11-19 18:36:02.419250
395009434189,449.0,,,,,2024-11-19 18:36:03.135012
314044188119,400.0,,,,,2024-11-19 18:36:04.343561
225396440486,110.0,,,,,2024-11-19 18:36:11.291087
355066315244,450.0,,,,,2024-11-19 18:36:12.413345
225357907077,550.0,,,,,2024-11-19 18:36:14.788211
256379236744,400.0,,,,,2024-11-19 18:36:19.554759
256376122528,500.0,,,,,2024-11-19 18:36:23.235356
256285380083,455.0,,,,,2024-11-19 18:36:24.444837
315801743224,480.0,,,,,2024-11-19 18:36:26.154077
364865484818,88.0,,,,21.0,2024-11-19 18:36:28.512948
374133229060,425.0,,,,20.0,2024-11-19 18:36:29.761946
186212362814,430.0,,,,,2024-11-19 18:36:30.949203
204612612910,550.0,,,,30.0,2024-11-19 18:36:32.246660
156080159501,480.0,,,,,2024-11-19 18:36:33.031088
364570761662,200.0,,,,,2024-11-19 18:36:35.933129
364865487024,88.0,,,,21.0,2024-11-19 18:36:36.663773
195852538833,550.0,,,,,2024-11-19 18:36:38.716308
394283603237,290.0,,,,15.0,2024-11-19 18:36:39.586119
295765865246,325.0,,,,,2024-11-19 18:36:40.817664
403893166891,699.0,,,,,2024-11-19 18:36:41.731590
315363540586,500.0,,,,,2024-11-19 18:36:43.841986
186553170678,100.0,,,,,2024-11-19 18:36:47.537397
384461580357,469.0,,,,,2024-11-19 18:36:50.703623
335641185799,260.0,,,,,2024-11-19 18:37:05.526994
126776060124,380.0,,,,0.0,2024-11-19 18:37:06.739922
335469706122,315.0,,,,0.0,2024-11-19 18:37:07.573928
356172954804,256.12,269.6,5.0,13.48,0.0,2024-11-19 18:37:08.432921
116365118973,549.99,,,,0.0,2024-11-19 18:37:09.258188
375541404037,278.98,,,,0.0,2024-11-19 18:37:10.156402
335140283130,335.0,,,,0.0,2024-11-19 18:37:11.336451
116259046230,165.0,,,,,2024-11-19 18:37:12.155420
145737948602,385.0,,,,,2024-11-19 18:37:12.937534
315971394801,450.0,,,,,2024-11-19 18:37:13.838897
315619698612,285.0,,,,0.0,2024-11-19 18:37:14.722846
356184213656,440.0,,,,,2024-11-19 18:37:16.014520
356019331701,399.95,,,,0.0,2024-11-19 18:37:16.715637
114695261150,180.0,,,,0.0,2024-11-19 18:37:18.259048
276706850053,899.99,,,,0.0,2024-11-19 18:37:19.428305
356172960248,291.63,306.98,5.0,15.35,0.0,2024-11-19 18:37:21.206350
375541404182,249.98,,,,0.0,2024-11-19 18:37:21.935049
355651404011,265.0,,,,0.0,2024-11-19 18:37:22.758041
305607013882,175.0,,,,0.0,2024-11-19 18:37:23.958214
305515220512,310.0,,,,0.0,2024-11-19 18:37:24.851964
335209277775,320.0,,,,0.0,2024-11-19 18:37:25.822719
116291733242,499.0,,,,0.0,2024-11-19 18:37:27.896008
156493524525,500.0,,,,,2024-11-19 18:37:29.905855
266937064098,350.0,,,,0.0,2024-11-19 18:37:30.956377
296194804284,149.99,,,,,2024-11-19 18:37:31.906836
355995683877,449.0,,,,0.0,2024-11-19 18:37:33.906648
116356378237,480.0,,,,,2024-11-19 18:37:36.703136
314547054372,135.0,,,,,2024-11-19 18:37:37.890173
224861215360,299.0,,,,0.0,2024-11-19 18:37:40.758331
356112409992,314.99,,,,32.0,2024-11-19 18:37:41.654400
387134636641,450.0,,,,,2024-11-19 18:37:42.466335
125954539978,517.0,,,,14.99,2024-11-19 18:37:44.924900
314580782261,346.99,,,,80.0,2024-11-19 18:37:47.053018
124541936234,120.0,,,,0.0,2024-11-19 18:37:49.252292
314580782963,345.0,,,,80.0,2024-11-19 18:37:51.272795
225834272533,160.0,,,,,2024-11-19 18:37:53.569716
365168863765,255.0,,,,,2024-11-19 18:37:58.614203
356190639248,375.0,,,,,2024-11-19 18:37:59.338418
186785565101,300.0,,,,,2024-11-19 18:38:00.338051
296542013310,450.0,,,,,2024-11-19 18:38:01.028975
186733870314,500.0,,,,,2024-11-19 18:38:01.747232
356046888420,450.0,,,,,2024-11-19 18:38:02.426848
204989103472,375.0,,,,,2024-11-19 18:38:03.117505
146004093627,450.0,,,,,2024-11-19 18:38:03.862623
326290121754,300.0,,,,,2024-11-19 18:38:04.651779
395329940922,400.0,,,,,2024-11-19 18:38:05.356362
335243363313,650.0,,,,,2024-11-19 18:38:06.131419
356163054999,281.18,295.98,5.0,14.8,0.0,2024-11-19 18:38:07.815603
334655077188,288.75,,,,0.0,2024-11-19 18:38:08.570080
126672548437,430.99,,,,0.0,2024-11-19 18:38:09.277472
356172948103,300.18,315.98,5.0,15.8,0.0,2024-11-19 18:38:10.174100
387134762792,450.0,,,,,2024-11-19 18:38:10.904186
275300691493,179.99,499.99,64.0,320.0,0.0,2024-11-19 20:15:25.627451
276716621657,249.99,499.99,50.0,250.0,0.0,2024-11-19 20:15:26.501788
305726970105,179.0,,,,0.0,2024-11-19 20:15:28.859171
375802932255,389.0,,,,0.0,2024-11-19 20:15:29.794501
196364092957,130.6,162.89,20.0,32.29,0.0,2024-11-19 20:15:37.627411
126782639979,154.99,,,,10.63,2024-11-19 20:15:38.286364
233917924617,189.0,,,,0.0,2024-11-19 20:15:40.067832
305709671231,80.0,,,,,2024-11-19 20:15:40.833612
326342846946,390.0,,,,,2024-11-19 20:15:45.320928
356129815877,120.0,,,,,2024-11-19 20:15:47.967305
145744146420,130.68,162.98,20.0,32.3,0.0,2024-11-19 20:15:48.739038
135232268370,143.8,159.78,10.0,15.98,0.0,2024-11-19 20:15:50.999529
116397085439,299.0,,,,,2024-11-19 20:15:52.521009
326331796527,165.99,,,,9.99,2024-11-19 20:15:53.291859
326342852610,390.0,,,,,2024-11-19 20:15:59.031772
315977013474,490.0,,,,0.0,2024-11-19 20:16:00.611824
405295089619,239.99,,,,0.0,2024-11-19 20:16:02.205403
156386960112,119.0,,,,9.71,2024-11-19 20:16:02.970646
326344217980,439.95,,,,0.0,2024-11-19 20:16:07.754518
126759458237,179.99,,,,0.0,2024-11-19 20:16:08.629715
326313024294,218.0,,,,0.0,2024-11-19 20:16:11.647125
326296566358,140.0,,,,,2024-11-19 20:16:12.390729
204803001471,149.0,,,,0.0,2024-11-19 20:16:16.658109
326343700977,438.5,,,,0.0,2024-11-19 20:16:17.502521
156445301436,325.0,,,,15.0,2024-11-19 20:16:18.319994
186686735382,125.0,,,,15.0,2024-11-19 20:16:19.909189
134930799471,180.0,,,,0.0,2024-11-19 20:16:30.844283
375777414690,259.0,,,,,2024-11-19 20:16:36.371479
186733906533,385.0,,,,0.0,2024-11-19 20:16:40.588818
126723919682,329.99,,,,0.0,2024-11-19 20:16:48.257970
155711610379,224.99,,,,0.0,2024-11-19 20:16:51.540928
387119572671,230.0,,,,0.0,2024-11-19 20:16:56.897835
176635938214,324.99,,,,0.0,2024-11-19 20:16:58.935815
387126418344,215.0,,,,0.0,2024-11-19 20:17:00.354288
256586860178,174.95,,,,15.0,2024-11-19 20:17:07.192061
186457461698,412.24,,,,0.0,2024-11-19 20:17:09.454173
135255573132,185.0,,,,0.0,2024-11-19 20:17:10.209864
305876614790,399.95,,,,0.0,2024-11-19 20:17:13.663063
145937717545,275.0,,,,18.0,2024-11-19 20:17:18.050395
305892210286,70.89,,,,0.0,2024-11-19 20:17:19.639214
333779131792,179.0,,,,0.0,2024-11-19 20:17:22.088905
235742816965,174.99,,,,0.0,2024-11-19 20:17:26.230033
375577784683,525.0,,,,0.0,2024-11-19 20:17:28.307118
176546356220,210.0,,,,15.0,2024-11-19 20:17:31.469463
196727476338,461.99,,,,30.0,2024-11-19 20:17:35.799669
135379847033,339.0,,,,,2024-11-19 20:17:43.364923
226219849263,179.98,199.98,10.0,20.0,0.0,2024-11-19 20:17:45.499422
167055207165,749.99,,,,0.0,2024-11-19 20:17:48.326760
146084576999,339.99,,,,,2024-11-19 20:17:55.607066
256698121346,324.99,,,,0.0,2024-11-19 20:17:59.097726
335283392869,425.0,,,,0.0,2024-11-19 20:18:08.066602
276587421670,299.99,,,,4.0,2024-11-19 20:18:10.419285
315817206166,250.0,,,,14.0,2024-11-19 20:18:11.116886
145378237083,449.99,,,,0.0,2024-11-19 20:18:17.958520
265562070633,349.85,,,,0.0,2024-11-19 20:18:19.594623
364748096919,69.0,,,,0.0,2024-11-19 20:18:21.132581
176555315216,200.0,,,,,2024-11-19 20:18:25.406195
166322152192,399.99,,,,19.99,2024-11-19 20:18:37.951475
166743616574,274.2,520.98,47.0,246.78,0.0,2024-11-19 20:18:40.406401
176398534340,359.99,,,,0.0,2024-11-19 20:18:41.840028
387598948397,445.2,,,,0.0,2024-11-19 20:18:44.904089
375760157962,400.0,,,,10.0,2024-11-19 20:18:45.706852
156223319546,280.0,,,,12.0,2024-11-19 20:18:52.349182
387029137158,70.89,,,,5.0,2024-11-19 20:18:57.797818
354688338315,240.0,,,,,2024-11-19 20:19:23.189942
404484452478,169.99,,,,0.0,2024-11-19 20:19:25.869348
226190560224,175.0,,,,0.0,2024-11-19 20:19:27.404766
235814294270,275.0,,,,,2024-11-19 20:19:28.664497
196795891150,461.99,,,,30.0,2024-11-19 20:19:30.815329
266811233115,175.0,,,,,2024-11-19 20:19:33.050230
326224592827,349.99,,,,,2024-11-19 20:19:33.885796
126416692140,400.0,,,,0.0,2024-11-19 20:19:37.245314
186754282081,400.0,,,,,2024-11-19 20:19:42.429826
324213111289,570.38,,,,0.0,2024-11-19 20:19:46.509083
186102647110,375.0,,,,0.0,2024-11-19 20:19:49.350576
296727199043,399.0,,,,6.0,2024-11-19 20:19:53.434627
335225890772,79.0,,,,0.0,2024-11-19 20:19:57.884461
395590600409,329.0,,,,,2024-11-19 20:20:04.450946
375517334969,330.0,,,,,2024-11-19 20:20:07.005526
